Created,ObjectId,Name,ModelName,DeviceId,OS,Instruction,Match,MatchScore,IsSource,ScreenHeight,ScreenWidth,__v,Length,TimeInterval,PauseBeforeStroke,NumEvents,DownTime,UpTime,PressureMax,PressureMin,PressureAvg,TouchSurfaceMax,TouchSurfaceMin,TouchSurfaceAvg,Width,Height,Area,RelativePosX,RelativePosY,TouchEventId,EventTime,X,Y,Pressure,TouchSurface,AngleZ,AngleX,AngleY
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40b,38907324,391.107116699219,1218.91967773438,1,0.0156862754374743,5.65031623840332,-1.20308637619019,7.46990919113159
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40a,38907324,391,1219,1,0.00784313771873713,5.10443782806396,-1.19829797744751,7.52258157730103
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad409,38907335,387,1220,1,0.00784313771873713,5.10443782806396,-1.19829797744751,7.52258157730103
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad408,38907341,385.043762207031,1220.48901367188,1,0.00784313771873713,5.10443782806396,-1.19829797744751,7.52258157730103
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad406,38907876,451.772308349609,1214,1,0.0176470596343279,5.29118585586548,-1.04985749721527,7.65186882019043
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad405,38907876,452,1214,1,0.0176470596343279,5.86579418182373,-1.07379949092865,7.64708042144775
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad404,38907888,472,1216,1,0.0156862754374743,5.86579418182373,-1.07379949092865,7.64708042144775
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad403,38907893,480.039459228516,1216.80395507813,1,0.0156862754374743,5.86579418182373,-1.07379949092865,7.64708042144775
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad402,38907910,525.76806640625,1220.48547363281,1,0.0176470596343279,5.86579418182373,-1.07379949092865,7.64708042144775
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad401,38907913,534,1221,1,0.0196078438311815,6.02859973907471,-1.20308637619019,7.49863958358765
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad400,38907925,565,1221,1,0.0156862754374743,6.02859973907471,-1.20308637619019,7.49863958358765
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad3ff,38907926,568.923217773438,1221,1,0.0156862754374743,6.02859973907471,-1.20308637619019,7.49863958358765
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad3fe,38907943,616.931457519531,1222,1,0.0196078438311815,5.78439140319824,-1.18872117996216,7.59440755844116
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad3fd,38907960,663.490966796875,1223.79943847656,1,0.0156862754374743,5.78439140319824,-1.26533555984497,7.62313842773438
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,731,402,535,44,38907876,38908278,1,1,1,0.0196078438311815,0.00392156885936856,0.0151069527174431,1143.5,1693.751953125,1936805.35839844,66.7285461425781,-6.489013671875,55e864c31e0ea2a00c7ad3fc,38907961,667,1224,1,0.0196078438311815,5.91367816925049,-1.22223997116089,7.57525396347046
